[30.04.2020 | 13:26:34] [A] Ivan_Raketa[0] купил бизнес по госу [ID: 5] за 4250000$!
[30.04.2020 | 13:26:41] [A] Ivan_Raketa[0] купил бизнес по госу [ID: 6] за 4250000$!
[30.04.2020 | 13:26:54] [A] Ivan_Raketa[0] купил бизнес по госу [ID: 7] за 1750000$!
[30.04.2020 | 13:27:25] [A] Ivan_Raketa[0] продал бизнес в гос [ID: 10] за 4000000$!
[30.04.2020 | 13:27:33] [A] Ivan_Raketa[0] купил бизнес по госу [ID: 8] за 3750000$!
[11.05.2020 | 13:38:51] [A] Ivan_Raketa[0] выдал игроку Ivan_Raketa[0] 10000000$
[11.05.2020 | 13:58:49] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 10000000$
[11.05.2020 | 13:59:53] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:54] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:54] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:55] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:55] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:55] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:56] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:56] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:57] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:57] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:58] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:58] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:58] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:59] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:59] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 13:59:59] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:05] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:06] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:06] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:07] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:07] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:07] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:08] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:08] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:09] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:09] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:09] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:10] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:10] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:10] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:11] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:00:59] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:01:01] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:01:02] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:01:02] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:01:03] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:01:03] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:01:03] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:01:03] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:01:08] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:01:09] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:01:09] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:01:10] [A] Ivan_Raketa[0] выдал игроку Moldovan_Accard[1] 100000000$
[11.05.2020 | 14:02:27] [A] Админинистратор Ivan_Raketa назначил игрока Moldovan_Accard админом 8-го уровня
[11.05.2020 | 14:03:28] Администратор Moldovan_Accard[1] заглушил игрока Ivan_Raketa[0] на 1 минут. Причина: 0
[11.05.2020 | 14:03:35]  Администратор Moldovan_Accard снял заглушку с игрока Ivan_Raketa.
